id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response,Snapshot_Date,Snapshot_Year,Snapshot_Month,Snapshot_Quarter,Customer_State,Customer_Region
336998,Female,26,1,37.0,1,< 1 Year,No,32624.0,152.0,63,0,2025-04-13,2025,4,Q2,California,West
135445,Female,29,1,30.0,1,< 1 Year,No,24644.0,152.0,292,0,2025-01-30,2025,1,Q1,California,West
204688,Female,41,1,28.0,0,1-2 Year,Yes,40649.0,26.0,196,0,2025-09-23,2025,9,Q3,California,West
234971,Male,60,1,28.0,1,1-2 Year,No,39013.0,124.0,166,0,2025-03-24,2025,3,Q1,California,West
120642,Female,43,1,46.0,1,1-2 Year,No,29046.0,124.0,27,0,2025-10-18,2025,10,Q4,California,West
369414,Female,21,1,33.0,0,< 1 Year,Yes,27996.0,152.0,117,0,2025-01-06,2025,1,Q1,California,West
186619,Female,28,1,21.0,1,< 1 Year,No,29540.0,152.0,255,0,2025-10-19,2025,10,Q4,California,West
304027,Female,21,1,28.0,0,1-2 Year,Yes,44779.0,122.0,156,0,2025-09-18,2025,9,Q3,California,West
193230,Female,25,1,27.0,0,< 1 Year,Yes,51845.0,152.0,124,0,2025-05-27,2025,5,Q2,California,West
119464,Male,46,1,29.0,0,1-2 Year,Yes,55288.0,124.0,135,0,2025-08-05,2025,8,Q3,California,West
343295,Male,26,1,30.0,1,< 1 Year,No,35982.0,152.0,144,0,2025-05-12,2025,5,Q2,California,West
230673,Male,21,1,8.0,0,< 1 Year,Yes,37038.0,152.0,288,0,2025-09-25,2025,9,Q3,California,West
118558,Male,27,1,15.0,1,< 1 Year,No,27913.0,152.0,40,0,2025-03-25,2025,3,Q1,California,West
57168,Female,54,1,8.0,1,1-2 Year,No,39844.0,26.0,110,0,2025-10-18,2025,10,Q4,California,West
44699,Female,73,1,28.0,0,> 2 Years,Yes,40152.0,26.0,18,0,2025-07-21,2025,7,Q3,California,West
212005,Male,41,1,28.0,0,1-2 Year,Yes,33226.0,26.0,193,0,2025-12-30,2025,12,Q4,California,West
335490,Male,62,1,28.0,0,1-2 Year,Yes,29160.0,124.0,268,0,2025-03-01,2025,3,Q1,California,West
77017,Male,44,1,38.0,0,1-2 Year,Yes,2630.0,156.0,32,0,2025-08-03,2025,8,Q3,California,West
351193,Female,52,1,28.0,0,1-2 Year,No,46331.0,124.0,252,0,2025-02-08,2025,2,Q1,California,West
340385,Female,42,1,32.0,0,1-2 Year,Yes,2630.0,156.0,264,0,2025-03-04,2025,3,Q1,California,West
166373,Male,21,1,40.0,1,< 1 Year,No,26361.0,152.0,198,0,2025-09-18,2025,9,Q3,California,West
327789,Female,36,1,28.0,0,> 2 Years,Yes,40911.0,124.0,83,0,2025-08-12,2025,8,Q3,California,West
123163,Female,42,1,41.0,0,1-2 Year,Yes,37585.0,26.0,287,0,2025-01-03,2025,1,Q1,California,West
148407,Female,22,1,29.0,0,< 1 Year,Yes,23106.0,124.0,58,0,2025-11-08,2025,11,Q4,California,West
362671,Female,26,1,28.0,1,< 1 Year,No,2630.0,152.0,275,0,2025-02-28,2025,2,Q1,California,West
130171,Male,44,1,31.0,1,1-2 Year,Yes,2630.0,26.0,11,0,2025-08-26,2025,8,Q3,California,West
346609,Male,52,1,41.0,1,1-2 Year,No,29364.0,124.0,231,0,2025-05-06,2025,5,Q2,California,West
191280,Male,50,1,43.0,0,1-2 Year,Yes,2630.0,124.0,281,0,2025-01-14,2025,1,Q1,California,West
315943,Female,23,1,46.0,1,< 1 Year,No,40499.0,152.0,108,0,2025-04-05,2025,4,Q2,California,West
171211,Male,69,1,16.0,1,1-2 Year,No,2630.0,160.0,18,0,2025-01-10,2025,1,Q1,California,West
119488,Female,53,1,28.0,0,> 2 Years,Yes,36876.0,26.0,13,0,2025-09-03,2025,9,Q3,California,West
301005,Male,77,1,28.0,1,1-2 Year,No,69856.0,26.0,125,0,2025-01-27,2025,1,Q1,California,West
186663,Female,24,1,28.0,1,< 1 Year,No,32412.0,153.0,58,0,2025-08-31,2025,8,Q3,California,West
51555,Female,25,1,47.0,1,< 1 Year,No,2630.0,160.0,195,0,2025-05-28,2025,5,Q2,California,West
76536,Male,70,1,50.0,1,1-2 Year,No,42814.0,8.0,178,0,2025-08-24,2025,8,Q3,California,West
352286,Male,52,1,28.0,0,1-2 Year,Yes,39675.0,26.0,89,0,2025-02-02,2025,2,Q1,California,West
227032,Female,35,1,8.0,0,1-2 Year,No,27894.0,124.0,48,0,2025-04-28,2025,4,Q2,California,West
367915,Male,25,1,28.0,1,< 1 Year,No,60225.0,152.0,26,0,2025-06-19,2025,6,Q2,California,West
11094,Female,24,1,50.0,0,< 1 Year,Yes,2630.0,160.0,195,0,2025-05-30,2025,5,Q2,California,West
147899,Female,48,1,46.0,0,> 2 Years,Yes,27637.0,156.0,155,0,2025-06-02,2025,6,Q2,California,West
103676,Male,23,1,44.0,1,< 1 Year,No,27908.0,152.0,199,0,2025-02-24,2025,2,Q1,California,West
266001,Male,25,1,28.0,0,< 1 Year,No,63049.0,157.0,113,0,2025-04-18,2025,4,Q2,California,West
369250,Female,22,1,11.0,0,1-2 Year,Yes,2630.0,26.0,245,0,2025-07-09,2025,7,Q3,California,West
88269,Male,69,1,35.0,0,1-2 Year,Yes,2630.0,124.0,19,0,2025-05-29,2025,5,Q2,California,West
133479,Male,39,1,3.0,1,1-2 Year,Yes,2630.0,156.0,47,0,2025-01-18,2025,1,Q1,California,West
294859,Male,23,1,47.0,0,< 1 Year,No,40140.0,26.0,52,0,2025-10-27,2025,10,Q4,California,West
37975,Female,23,1,12.0,0,< 1 Year,Yes,31097.0,152.0,259,0,2025-01-23,2025,1,Q1,California,West
278997,Male,23,1,18.0,1,< 1 Year,No,19852.0,152.0,232,0,2025-07-21,2025,7,Q3,California,West
330583,Female,30,1,4.0,1,1-2 Year,No,30555.0,124.0,137,0,2025-06-16,2025,6,Q2,California,West
211080,Male,37,1,46.0,1,1-2 Year,No,20229.0,124.0,93,0,2025-04-03,2025,4,Q2,California,West
81271,Female,27,1,33.0,1,< 1 Year,No,27713.0,152.0,290,0,2025-01-04,2025,1,Q1,California,West
259997,Male,23,1,11.0,1,< 1 Year,No,44565.0,152.0,199,0,2025-10-24,2025,10,Q4,California,West
340059,Male,45,1,28.0,0,1-2 Year,Yes,36202.0,13.0,175,0,2025-01-19,2025,1,Q1,California,West
238999,Female,22,1,28.0,0,< 1 Year,No,2630.0,160.0,155,0,2025-05-18,2025,5,Q2,California,West
341606,Male,23,1,29.0,1,< 1 Year,No,2630.0,160.0,50,0,2025-03-16,2025,3,Q1,California,West
338943,Female,22,1,18.0,1,< 1 Year,No,28274.0,152.0,237,0,2025-03-21,2025,3,Q1,California,West
379225,Female,27,1,14.0,1,< 1 Year,No,17107.0,152.0,265,0,2025-10-02,2025,10,Q4,California,West
227172,Male,71,1,28.0,0,1-2 Year,Yes,56458.0,124.0,279,0,2025-04-18,2025,4,Q2,California,West
338325,Male,42,1,41.0,1,1-2 Year,No,33290.0,124.0,204,0,2025-08-14,2025,8,Q3,California,West
46013,Male,48,1,28.0,0,< 1 Year,Yes,44541.0,124.0,190,0,2025-07-28,2025,7,Q3,California,West
200550,Male,46,1,39.0,0,1-2 Year,Yes,43703.0,124.0,171,0,2025-11-06,2025,11,Q4,California,West
189731,Female,56,1,22.0,0,1-2 Year,Yes,27265.0,124.0,253,0,2025-01-23,2025,1,Q1,California,West
44624,Female,41,1,18.0,1,1-2 Year,No,73841.0,152.0,144,0,2025-11-24,2025,11,Q4,California,West
321574,Male,37,1,8.0,0,1-2 Year,Yes,28313.0,26.0,190,0,2025-02-11,2025,2,Q1,California,West
240732,Male,20,1,27.0,1,< 1 Year,No,25424.0,160.0,41,0,2025-01-02,2025,1,Q1,California,West
301284,Female,47,1,8.0,0,> 2 Years,Yes,33513.0,26.0,150,0,2025-10-08,2025,10,Q4,California,West
13661,Male,31,1,29.0,1,< 1 Year,No,2630.0,156.0,290,0,2025-07-18,2025,7,Q3,California,West
7704,Male,24,1,46.0,1,< 1 Year,No,42333.0,152.0,196,0,2025-01-17,2025,1,Q1,California,West
316479,Male,58,1,43.0,0,> 2 Years,Yes,2630.0,124.0,243,0,2025-05-19,2025,5,Q2,California,West
349864,Female,26,1,30.0,1,< 1 Year,No,32002.0,152.0,246,0,2025-12-15,2025,12,Q4,California,West
161405,Male,44,1,38.0,0,1-2 Year,Yes,31648.0,124.0,174,0,2025-07-25,2025,7,Q3,California,West
221360,Male,69,1,28.0,1,1-2 Year,No,33462.0,23.0,160,0,2025-02-13,2025,2,Q1,California,West
265897,Female,30,1,41.0,1,< 1 Year,No,44431.0,152.0,76,0,2025-09-06,2025,9,Q3,California,West
249408,Male,23,1,8.0,1,< 1 Year,No,33161.0,152.0,157,0,2025-10-14,2025,10,Q4,California,West
242963,Female,22,1,6.0,1,< 1 Year,No,22568.0,152.0,119,0,2025-01-30,2025,1,Q1,California,West
43863,Female,37,1,29.0,1,< 1 Year,No,2630.0,1.0,161,0,2025-01-31,2025,1,Q1,California,West
364229,Male,22,1,13.0,1,< 1 Year,No,36831.0,152.0,190,0,2025-03-26,2025,3,Q1,California,West
359816,Male,35,1,50.0,1,1-2 Year,No,35829.0,31.0,79,0,2025-02-21,2025,2,Q1,California,West
88869,Female,21,1,11.0,1,< 1 Year,No,45655.0,152.0,209,0,2025-11-14,2025,11,Q4,California,West
138051,Male,30,1,36.0,0,< 1 Year,Yes,35603.0,124.0,270,0,2025-05-16,2025,5,Q2,California,West
315926,Female,21,1,50.0,0,< 1 Year,Yes,39994.0,152.0,52,0,2025-05-29,2025,5,Q2,California,West
228323,Female,23,1,28.0,1,< 1 Year,No,23539.0,152.0,193,0,2025-05-11,2025,5,Q2,California,West
235901,Female,32,1,36.0,1,< 1 Year,No,20779.0,152.0,178,0,2025-02-10,2025,2,Q1,California,West
48536,Female,33,1,41.0,1,< 1 Year,Yes,37234.0,152.0,168,0,2025-09-21,2025,9,Q3,California,West
36130,Male,36,1,28.0,0,1-2 Year,Yes,59635.0,26.0,227,0,2025-01-27,2025,1,Q1,California,West
224443,Female,27,1,10.0,1,< 1 Year,No,38320.0,151.0,112,0,2025-03-14,2025,3,Q1,California,West
130691,Male,36,1,46.0,1,1-2 Year,No,2630.0,156.0,215,0,2025-04-22,2025,4,Q2,California,West
137376,Female,24,1,25.0,1,< 1 Year,No,21815.0,152.0,66,0,2025-10-13,2025,10,Q4,California,West
337092,Female,49,1,29.0,0,1-2 Year,Yes,2630.0,26.0,231,0,2025-01-28,2025,1,Q1,California,West
373226,Male,46,1,28.0,0,1-2 Year,No,42416.0,26.0,209,0,2025-11-04,2025,11,Q4,California,West
154598,Male,46,1,37.0,0,> 2 Years,Yes,26338.0,157.0,128,0,2025-09-17,2025,9,Q3,California,West
124611,Male,25,1,28.0,1,< 1 Year,No,30791.0,26.0,93,0,2025-09-28,2025,9,Q3,California,West
72247,Male,25,1,45.0,0,< 1 Year,Yes,27197.0,26.0,275,0,2025-02-07,2025,2,Q1,California,West
55209,Male,43,1,8.0,0,< 1 Year,No,2630.0,1.0,25,0,2025-02-17,2025,2,Q1,California,West
260495,Female,26,1,46.0,0,< 1 Year,Yes,2630.0,152.0,61,0,2025-10-06,2025,10,Q4,California,West
112436,Male,45,1,28.0,0,1-2 Year,Yes,35611.0,124.0,19,0,2025-11-08,2025,11,Q4,California,West
55999,Male,28,1,41.0,1,< 1 Year,No,2630.0,152.0,121,0,2025-06-12,2025,6,Q2,California,West
164543,Male,51,1,8.0,1,1-2 Year,No,30775.0,26.0,272,0,2025-04-20,2025,4,Q2,California,West
234309,Male,79,1,8.0,0,1-2 Year,Yes,46500.0,26.0,198,0,2025-03-20,2025,3,Q1,California,West
103392,Male,54,1,28.0,0,1-2 Year,Yes,2630.0,26.0,64,0,2025-05-26,2025,5,Q2,California,West
5304,Male,23,1,29.0,1,< 1 Year,No,29848.0,152.0,207,0,2025-08-14,2025,8,Q3,California,West
295084,Female,26,1,27.0,1,< 1 Year,No,17735.0,152.0,225,0,2025-10-25,2025,10,Q4,California,West
23629,Male,28,1,11.0,1,< 1 Year,No,37023.0,152.0,134,0,2025-05-28,2025,5,Q2,California,West
375071,Female,49,1,28.0,1,1-2 Year,No,52688.0,124.0,167,0,2025-05-03,2025,5,Q2,California,West
120258,Female,63,1,28.0,1,1-2 Year,No,37817.0,26.0,127,0,2025-10-20,2025,10,Q4,California,West
204880,Male,23,1,40.0,0,< 1 Year,Yes,36237.0,152.0,232,0,2025-01-02,2025,1,Q1,California,West
287323,Male,22,1,35.0,1,< 1 Year,No,26072.0,160.0,27,0,2025-03-26,2025,3,Q1,California,West
1265,Female,50,1,33.0,0,1-2 Year,Yes,28259.0,26.0,252,0,2025-11-13,2025,11,Q4,California,West
165622,Male,20,1,44.0,0,< 1 Year,Yes,2630.0,160.0,71,0,2025-12-24,2025,12,Q4,California,West
7688,Male,24,1,8.0,1,< 1 Year,No,34522.0,152.0,111,0,2025-04-06,2025,4,Q2,California,West
221241,Female,25,1,26.0,0,< 1 Year,Yes,2630.0,152.0,147,0,2025-01-05,2025,1,Q1,California,West
36164,Male,71,1,28.0,0,1-2 Year,Yes,34178.0,26.0,192,0,2025-09-30,2025,9,Q3,California,West
268787,Male,55,1,28.0,0,1-2 Year,Yes,45031.0,13.0,146,0,2025-01-30,2025,1,Q1,California,West
35218,Female,22,1,8.0,0,< 1 Year,Yes,37309.0,26.0,193,0,2025-08-27,2025,8,Q3,California,West
157866,Male,24,1,28.0,1,< 1 Year,No,49098.0,152.0,255,0,2025-05-16,2025,5,Q2,California,West
283017,Female,22,1,30.0,1,< 1 Year,No,24127.0,152.0,133,0,2025-02-15,2025,2,Q1,California,West
152741,Female,43,1,46.0,1,1-2 Year,No,2630.0,157.0,283,0,2025-05-06,2025,5,Q2,California,West
339062,Male,27,1,41.0,1,< 1 Year,No,32676.0,152.0,88,0,2025-01-14,2025,1,Q1,California,West
236634,Male,36,1,8.0,0,1-2 Year,Yes,23761.0,124.0,202,0,2025-12-09,2025,12,Q4,California,West
44268,Male,26,1,25.0,1,< 1 Year,No,2630.0,160.0,132,0,2025-10-23,2025,10,Q4,California,West
84028,Male,24,1,14.0,1,< 1 Year,No,22868.0,152.0,249,0,2025-09-21,2025,9,Q3,California,West
197531,Female,28,1,6.0,1,< 1 Year,No,36252.0,152.0,191,0,2025-03-27,2025,3,Q1,California,West
360678,Female,23,1,29.0,1,< 1 Year,No,35291.0,152.0,24,0,2025-07-15,2025,7,Q3,California,West
116495,Male,33,1,28.0,1,1-2 Year,Yes,2630.0,156.0,277,0,2025-12-08,2025,12,Q4,California,West
341467,Male,49,1,39.0,0,1-2 Year,Yes,49060.0,124.0,75,0,2025-02-27,2025,2,Q1,California,West
111517,Male,30,1,15.0,0,< 1 Year,Yes,35040.0,152.0,19,0,2025-12-16,2025,12,Q4,California,West
375950,Male,67,1,30.0,1,1-2 Year,Yes,27589.0,26.0,264,0,2025-10-09,2025,10,Q4,California,West
221485,Female,24,1,8.0,1,< 1 Year,No,44952.0,152.0,19,0,2025-07-09,2025,7,Q3,California,West
194396,Female,63,1,8.0,0,1-2 Year,Yes,2630.0,156.0,133,0,2025-05-02,2025,5,Q2,California,West
149760,Male,57,1,29.0,0,1-2 Year,Yes,2630.0,157.0,228,0,2025-12-17,2025,12,Q4,California,West
242331,Female,20,1,17.0,0,< 1 Year,Yes,37766.0,160.0,64,0,2025-11-02,2025,11,Q4,California,West
192289,Male,40,1,45.0,1,1-2 Year,No,24944.0,107.0,215,0,2025-03-28,2025,3,Q1,California,West
270493,Female,23,1,47.0,1,< 1 Year,No,28754.0,152.0,205,0,2025-08-17,2025,8,Q3,California,West
117046,Male,41,1,28.0,0,1-2 Year,Yes,30816.0,125.0,242,0,2025-04-13,2025,4,Q2,California,West
309145,Female,39,1,28.0,0,1-2 Year,Yes,33708.0,124.0,77,0,2025-02-22,2025,2,Q1,California,West
267326,Female,28,1,22.0,1,< 1 Year,No,20608.0,152.0,160,0,2025-01-06,2025,1,Q1,California,West
61904,Female,58,1,28.0,0,1-2 Year,No,41677.0,124.0,23,0,2025-08-05,2025,8,Q3,California,West
329562,Male,35,1,26.0,0,1-2 Year,Yes,39555.0,26.0,259,0,2025-01-23,2025,1,Q1,California,West
356038,Male,28,1,46.0,1,< 1 Year,No,2630.0,156.0,77,0,2025-12-18,2025,12,Q4,California,West
172489,Female,23,1,41.0,1,< 1 Year,No,33224.0,152.0,281,0,2025-09-20,2025,9,Q3,California,West
192018,Male,43,1,46.0,0,1-2 Year,Yes,34241.0,124.0,99,0,2025-07-20,2025,7,Q3,California,West
317902,Male,48,1,28.0,0,1-2 Year,No,37387.0,124.0,235,0,2025-07-28,2025,7,Q3,California,West
136888,Female,34,1,6.0,0,1-2 Year,Yes,25285.0,152.0,205,0,2025-03-14,2025,3,Q1,California,West
40472,Male,51,1,28.0,1,1-2 Year,Yes,53228.0,26.0,144,0,2025-07-20,2025,7,Q3,California,West
56414,Female,26,1,10.0,1,< 1 Year,No,2630.0,152.0,226,0,2025-04-02,2025,4,Q2,California,West
304632,Female,79,1,8.0,1,1-2 Year,Yes,54215.0,26.0,157,0,2025-12-19,2025,12,Q4,California,West
160415,Male,29,1,8.0,0,< 1 Year,No,28285.0,152.0,235,0,2025-11-05,2025,11,Q4,California,West
148449,Male,67,1,3.0,1,1-2 Year,No,25865.0,124.0,153,0,2025-10-01,2025,10,Q4,California,West
210314,Female,80,1,28.0,1,1-2 Year,No,30664.0,26.0,13,0,2025-04-13,2025,4,Q2,California,West
157825,Male,24,1,8.0,1,< 1 Year,No,37918.0,152.0,132,0,2025-01-07,2025,1,Q1,California,West
167044,Female,62,1,46.0,0,1-2 Year,Yes,34887.0,26.0,53,0,2025-11-09,2025,11,Q4,California,West
283485,Male,46,1,28.0,0,1-2 Year,Yes,2630.0,163.0,290,0,2025-06-12,2025,6,Q2,California,West
73112,Female,28,1,28.0,1,< 1 Year,No,35076.0,152.0,129,0,2025-06-14,2025,6,Q2,California,West
181560,Male,43,1,28.0,0,1-2 Year,Yes,35182.0,122.0,159,0,2025-11-28,2025,11,Q4,California,West
318294,Male,52,1,46.0,1,1-2 Year,No,22070.0,92.0,197,0,2025-12-07,2025,12,Q4,California,West
342782,Female,24,1,46.0,1,< 1 Year,No,31318.0,152.0,122,0,2025-09-26,2025,9,Q3,California,West
19332,Female,24,1,25.0,1,< 1 Year,No,23493.0,152.0,47,0,2025-05-26,2025,5,Q2,California,West
338453,Male,47,1,28.0,0,> 2 Years,Yes,47359.0,26.0,260,0,2025-12-01,2025,12,Q4,California,West
141600,Female,31,1,41.0,1,< 1 Year,No,26405.0,152.0,115,0,2025-03-21,2025,3,Q1,California,West
316586,Female,22,1,36.0,0,< 1 Year,No,35092.0,152.0,237,0,2025-12-04,2025,12,Q4,California,West
357067,Female,42,1,21.0,0,1-2 Year,Yes,46951.0,26.0,280,0,2025-01-12,2025,1,Q1,California,West
213973,Female,57,1,28.0,0,1-2 Year,Yes,26888.0,122.0,27,0,2025-10-11,2025,10,Q4,California,West
49862,Male,37,1,9.0,1,1-2 Year,No,27317.0,124.0,37,0,2025-07-18,2025,7,Q3,California,West
161623,Female,62,1,28.0,1,1-2 Year,No,33824.0,152.0,229,0,2025-09-24,2025,9,Q3,California,West
153305,Male,54,1,28.0,1,1-2 Year,No,74322.0,122.0,211,0,2025-02-11,2025,2,Q1,California,West
35771,Male,60,1,28.0,1,1-2 Year,No,34404.0,124.0,153,0,2025-08-12,2025,8,Q3,California,West
28151,Female,51,1,46.0,1,1-2 Year,No,34124.0,29.0,202,0,2025-02-16,2025,2,Q1,California,West
106654,Female,33,1,52.0,1,1-2 Year,Yes,2630.0,124.0,141,0,2025-04-02,2025,4,Q2,California,West
148885,Male,45,1,28.0,0,1-2 Year,Yes,33957.0,124.0,168,0,2025-12-28,2025,12,Q4,California,West
311919,Male,46,1,41.0,0,1-2 Year,Yes,19742.0,124.0,17,0,2025-09-13,2025,9,Q3,California,West
197973,Male,65,1,28.0,0,1-2 Year,Yes,35537.0,122.0,24,0,2025-03-25,2025,3,Q1,California,West
3927,Male,45,1,8.0,1,1-2 Year,No,2630.0,105.0,187,0,2025-12-05,2025,12,Q4,California,West
115990,Male,48,1,28.0,0,1-2 Year,Yes,54975.0,24.0,204,0,2025-11-21,2025,11,Q4,California,West
99822,Male,24,1,39.0,1,< 1 Year,No,41151.0,152.0,251,0,2025-01-24,2025,1,Q1,California,West
267942,Male,57,1,4.0,1,1-2 Year,No,37489.0,26.0,96,0,2025-05-21,2025,5,Q2,California,West
78493,Female,39,1,28.0,0,1-2 Year,No,31050.0,152.0,132,0,2025-12-09,2025,12,Q4,California,West
263064,Male,39,1,8.0,1,1-2 Year,No,32207.0,124.0,285,0,2025-04-17,2025,4,Q2,California,West
317560,Male,28,1,36.0,0,< 1 Year,Yes,2630.0,152.0,210,0,2025-09-13,2025,9,Q3,California,West
354254,Male,65,1,8.0,0,1-2 Year,Yes,32828.0,124.0,26,0,2025-04-21,2025,4,Q2,California,West
322635,Female,22,1,28.0,1,< 1 Year,No,49551.0,152.0,279,0,2025-02-26,2025,2,Q1,California,West
46804,Female,57,1,28.0,0,1-2 Year,Yes,21072.0,26.0,74,0,2025-06-30,2025,6,Q2,California,West
63371,Male,23,1,2.0,1,< 1 Year,No,23014.0,152.0,115,0,2025-02-23,2025,2,Q1,California,West
315238,Female,33,1,46.0,0,1-2 Year,Yes,24711.0,124.0,116,0,2025-01-08,2025,1,Q1,California,West
335908,Male,58,1,28.0,0,1-2 Year,Yes,42683.0,122.0,23,0,2025-01-05,2025,1,Q1,California,West
230667,Male,52,1,41.0,0,1-2 Year,Yes,41810.0,124.0,262,0,2025-06-26,2025,6,Q2,California,West
154102,Female,33,1,30.0,1,< 1 Year,No,27512.0,152.0,255,0,2025-01-28,2025,1,Q1,California,West
309149,Male,25,1,45.0,1,< 1 Year,No,32423.0,151.0,55,0,2025-12-21,2025,12,Q4,California,West
30489,Female,27,1,28.0,1,< 1 Year,No,45204.0,152.0,79,0,2025-10-16,2025,10,Q4,California,West
281348,Female,22,1,8.0,1,< 1 Year,No,23699.0,152.0,101,0,2025-04-28,2025,4,Q2,California,West
65230,Male,68,1,28.0,1,1-2 Year,Yes,45940.0,13.0,117,0,2025-03-04,2025,3,Q1,California,West
155642,Male,27,1,50.0,1,< 1 Year,No,37688.0,152.0,88,0,2025-10-07,2025,10,Q4,California,West
148784,Male,53,1,28.0,0,1-2 Year,No,40352.0,122.0,160,0,2025-03-14,2025,3,Q1,California,West
12786,Male,68,1,28.0,1,1-2 Year,No,40251.0,26.0,65,0,2025-10-05,2025,10,Q4,California,West
18327,Male,51,1,28.0,0,1-2 Year,Yes,40620.0,124.0,95,0,2025-07-03,2025,7,Q3,California,West
363157,Female,36,1,29.0,0,1-2 Year,Yes,2630.0,152.0,121,0,2025-11-14,2025,11,Q4,California,West
230028,Female,25,1,50.0,0,< 1 Year,No,28082.0,151.0,171,0,2025-07-24,2025,7,Q3,California,West
313540,Female,25,1,11.0,1,< 1 Year,No,47701.0,152.0,275,0,2025-03-07,2025,3,Q1,California,West
187281,Male,58,1,41.0,0,1-2 Year,Yes,23712.0,152.0,114,0,2025-10-14,2025,10,Q4,California,West
48793,Female,21,1,30.0,1,< 1 Year,No,29492.0,160.0,105,0,2025-01-26,2025,1,Q1,California,West
214807,Male,23,1,30.0,0,< 1 Year,No,27558.0,152.0,277,0,2025-10-15,2025,10,Q4,California,West
373922,Male,25,1,8.0,1,< 1 Year,No,41127.0,152.0,103,0,2025-07-21,2025,7,Q3,California,West
261034,Male,21,1,8.0,1,< 1 Year,No,44768.0,160.0,285,0,2025-04-12,2025,4,Q2,California,West
233959,Male,35,1,2.0,1,1-2 Year,No,32359.0,152.0,199,0,2025-10-05,2025,10,Q4,California,West
195454,Male,29,1,8.0,1,< 1 Year,No,37662.0,152.0,185,0,2025-07-27,2025,7,Q3,California,West
167313,Male,25,1,3.0,1,< 1 Year,No,35946.0,152.0,117,0,2025-08-12,2025,8,Q3,California,West
157586,Female,61,1,28.0,1,1-2 Year,No,27950.0,26.0,105,0,2025-11-03,2025,11,Q4,California,West
227229,Male,24,1,8.0,1,< 1 Year,No,25418.0,152.0,16,0,2025-06-28,2025,6,Q2,California,West
18677,Female,25,1,5.0,0,< 1 Year,Yes,27482.0,152.0,273,0,2025-05-18,2025,5,Q2,California,West
200535,Female,35,1,8.0,1,1-2 Year,No,28340.0,152.0,101,0,2025-07-05,2025,7,Q3,California,West
170038,Female,25,1,21.0,1,< 1 Year,No,22033.0,152.0,248,0,2025-09-07,2025,9,Q3,California,West
311870,Male,52,1,47.0,0,1-2 Year,Yes,37488.0,124.0,250,0,2025-03-19,2025,3,Q1,California,West
159573,Female,41,1,28.0,1,1-2 Year,No,27445.0,26.0,140,0,2025-05-02,2025,5,Q2,California,West
331970,Male,25,1,37.0,1,< 1 Year,No,32290.0,152.0,279,0,2025-12-26,2025,12,Q4,California,West
102256,Male,44,1,28.0,1,1-2 Year,No,44667.0,52.0,263,0,2025-07-08,2025,7,Q3,California,West
184047,Male,24,1,3.0,1,< 1 Year,No,25782.0,152.0,130,0,2025-03-09,2025,3,Q1,California,West
227901,Female,57,1,3.0,1,1-2 Year,No,26707.0,122.0,293,0,2025-12-27,2025,12,Q4,California,West
240586,Female,25,1,8.0,1,< 1 Year,No,53101.0,152.0,61,0,2025-12-10,2025,12,Q4,California,West
174954,Male,40,1,29.0,1,1-2 Year,No,32802.0,152.0,295,0,2025-03-15,2025,3,Q1,California,West
112369,Female,24,1,15.0,0,< 1 Year,Yes,29162.0,152.0,141,0,2025-10-31,2025,10,Q4,California,West
83434,Male,25,1,28.0,1,< 1 Year,No,42001.0,152.0,284,0,2025-10-01,2025,10,Q4,California,West
125193,Male,23,1,29.0,0,1-2 Year,Yes,2630.0,156.0,292,0,2025-12-18,2025,12,Q4,California,West
83626,Female,72,1,33.0,1,1-2 Year,No,30036.0,132.0,212,0,2025-07-16,2025,7,Q3,California,West
207854,Male,47,1,28.0,1,1-2 Year,No,41741.0,124.0,44,0,2025-01-18,2025,1,Q1,California,West
261205,Male,22,1,28.0,1,< 1 Year,No,38920.0,152.0,106,0,2025-03-01,2025,3,Q1,California,West
245819,Male,37,1,43.0,0,1-2 Year,Yes,86860.0,124.0,278,0,2025-10-01,2025,10,Q4,California,West
205753,Female,25,1,46.0,1,< 1 Year,No,31545.0,152.0,45,0,2025-11-30,2025,11,Q4,California,West
36696,Male,59,1,8.0,0,1-2 Year,Yes,33559.0,26.0,87,0,2025-01-05,2025,1,Q1,California,West
247726,Male,28,1,16.0,1,< 1 Year,No,23387.0,152.0,15,0,2025-03-03,2025,3,Q1,California,West
1918,Female,29,1,27.0,0,< 1 Year,Yes,2630.0,152.0,275,0,2025-01-10,2025,1,Q1,California,West
240688,Male,29,1,11.0,1,< 1 Year,No,2630.0,152.0,219,0,2025-06-06,2025,6,Q2,California,West
226866,Male,52,1,11.0,0,1-2 Year,Yes,29675.0,124.0,151,0,2025-12-03,2025,12,Q4,California,West
301549,Male,24,1,35.0,1,< 1 Year,No,23326.0,152.0,145,0,2025-06-11,2025,6,Q2,California,West
349041,Male,44,1,46.0,0,> 2 Years,Yes,31793.0,11.0,109,0,2025-02-11,2025,2,Q1,California,West
48283,Female,47,1,15.0,0,1-2 Year,Yes,34474.0,86.0,121,0,2025-11-14,2025,11,Q4,California,West
111328,Female,71,1,28.0,1,1-2 Year,No,51452.0,26.0,165,0,2025-01-28,2025,1,Q1,California,West
